movie_title,genre_type
The Machinist,Drama
The Machinist,Thriller
Light Sleeper,Crime
Light Sleeper,Drama
Kill the Messenger,Biography
Kill the Messenger,Crime
Kill the Messenger,Drama
Kill the Messenger,Mystery
Kill the Messenger,Thriller
Rabbit Hole,Drama
Party Monster,Biography
Party Monster,Crime
Party Monster,Drama
Party Monster,Thriller
Green Room,Crime
Green Room,Horror
Green Room,Music
Green Room,Thriller
The Oh in Ohio,Comedy
The Oh in Ohio,Drama
The Oh in Ohio,Romance
Atlas Shrugged: Who Is John Galt?,Drama
Atlas Shrugged: Who Is John Galt?,Mystery
Atlas Shrugged: Who Is John Galt?,Sci-Fi
Bottle Rocket,Comedy
Bottle Rocket,Crime
Bottle Rocket,Drama
Albino Alligator,Crime
Albino Alligator,Drama
Albino Alligator,Thriller
Standard Operating Procedure,Crime
Standard Operating Procedure,Documentary
Standard Operating Procedure,War
Out of the Blue,Drama
Tucker and Dale vs Evil,Comedy
Tucker and Dale vs Evil,Horror
"Lovely, Still",Drama
"Lovely, Still",Romance
Tycoon,Adventure
Tycoon,Drama
Tycoon,Romance
Desert Blue,Drama
Decoys,Comedy
Decoys,Horror
Decoys,Sci-Fi
The Visit,Horror
The Visit,Thriller
Redacted,Crime
Redacted,Thriller
Redacted,War
Fascination,Mystery
Fascination,Romance
Fascination,Thriller
Area 51,Horror
Area 51,Sci-Fi
Area 51,Thriller
Sleep Tight,Drama
Sleep Tight,Horror
Sleep Tight,Thriller
The Cottage,Comedy
The Cottage,Crime
The Cottage,Horror
The Cottage,Thriller
Dead Like Me: Life After Death,Comedy
Dead Like Me: Life After Death,Drama
Dead Like Me: Life After Death,Fantasy
Farce of the Penguins,Animation
Farce of the Penguins,Comedy
Flying By,Drama
Flying By,Family
Flying By,Music
Rudderless,Comedy
Rudderless,Drama
Rudderless,Music
Henry & Me,Animation
Henry & Me,Family
Christmas Eve,Comedy
We Have Your Husband,Crime
We Have Your Husband,Drama
We Have Your Husband,Thriller
Dying of the Light,Drama
Dying of the Light,Thriller
Born of War,Action
Born of War,Drama
Born of War,Thriller
Born of War,War
Capricorn One,Action
Capricorn One,Sci-Fi
Capricorn One,Thriller
Yoga Hosers,Comedy
Yoga Hosers,Fantasy
Yoga Hosers,Horror
Yoga Hosers,Thriller
I Served the King of England,Comedy
I Served the King of England,Drama
I Served the King of England,Romance
I Served the King of England,War
Sling Blade,Drama
The Awakening,Horror
The Awakening,Thriller
Hostel,Horror
Tristram Shandy: A Cock and Bull Story,Comedy
Tristram Shandy: A Cock and Bull Story,Drama
Take Shelter,Drama
Take Shelter,Thriller
Lady in White,Fantasy
Lady in White,Horror
Lady in White,Mystery
Lady in White,Thriller
Driving Lessons,Comedy
Driving Lessons,Drama
Let's Kill Ward's Wife,Comedy
Let's Kill Ward's Wife,Crime
The Texas Chainsaw Massacre 2,Comedy
The Texas Chainsaw Massacre 2,Horror
Pat Garrett & Billy the Kid,Biography
Pat Garrett & Billy the Kid,Drama
Pat Garrett & Billy the Kid,Romance
Pat Garrett & Billy the Kid,Western
Only God Forgives,Crime
Only God Forgives,Drama
Without Men,Comedy
Dear Frankie,Drama
Dear Frankie,Romance
All Hat,Western
The Names of Love,Comedy
The Names of Love,Drama
The Names of Love,Romance
Savage Grace,Drama
Police Academy,Comedy
The Blue Lagoon,Adventure
The Blue Lagoon,Drama
The Blue Lagoon,Romance
Four Weddings and a Funeral,Comedy
Four Weddings and a Funeral,Drama
Four Weddings and a Funeral,Romance
Fast Times at Ridgemont High,Comedy
Fast Times at Ridgemont High,Drama
Moby Dick,Adventure
Moby Dick,Drama
25th Hour,Drama
Bound,Crime
Bound,Drama
Bound,Romance
Bound,Thriller
Requiem for a Dream,Drama
State Fair,Musical
State Fair,Romance
Tango,Drama
Tango,Musical
Salvador,Drama
Salvador,History
Salvador,Thriller
Salvador,War
Moms' Night Out,Comedy
Donnie Darko,Drama
Donnie Darko,Sci-Fi
Donnie Darko,Thriller
Saving Private Perez,Adventure
Saving Private Perez,Comedy
Saving Private Perez,Western
Character,Crime
Character,Drama
Character,Mystery
Spun,Comedy
Spun,Crime
Spun,Drama
Life During Wartime,Comedy
Life During Wartime,Drama
Lady Vengeance,Crime
Lady Vengeance,Drama
Mean Machine,Comedy
Mean Machine,Drama
Mean Machine,Sport
Exiled,Action
Exiled,Crime
Exiled,Thriller
Blackthorn,Action
Blackthorn,Adventure
Blackthorn,Western
Lilya 4-Ever,Crime
Lilya 4-Ever,Drama
After.Life,Drama
After.Life,Horror
After.Life,Mystery
After.Life,Thriller
One Flew Over the Cuckoo's Nest,Drama
R.L. Stine's Monsterville: The Cabinet of Souls,Comedy
Falcon Rising,Action
Falcon Rising,Adventure
The Sweeney,Action
The Sweeney,Crime
The Sweeney,Drama
Sexy Beast,Crime
Sexy Beast,Thriller
Easy Money,Action
Easy Money,Crime
Easy Money,Drama
Easy Money,Thriller
Whale Rider,Drama
Whale Rider,Family
High School Musical,Comedy
High School Musical,Drama
High School Musical,Family
High School Musical,Music
High School Musical,Musical
High School Musical,Romance
Love and Death on Long Island,Comedy
Love and Death on Long Island,Drama
Night Watch,Fantasy
Night Watch,Thriller
The Crying Game,Crime
The Crying Game,Drama
The Crying Game,Romance
The Crying Game,Thriller
Porky's,Comedy
Survival of the Dead,Horror
Night of the Living Dead,Drama
Night of the Living Dead,Horror
Night of the Living Dead,Mystery
Lost in Translation,Drama
Annie Hall,Comedy
Annie Hall,Romance
The Greatest Show on Earth,Drama
The Greatest Show on Earth,Family
The Greatest Show on Earth,Romance
Monster's Ball,Drama
Monster's Ball,Romance
Maggie,Drama
Maggie,Horror
Leaving Las Vegas,Drama
Leaving Las Vegas,Romance
The Front Page,Comedy
The Front Page,Drama
The Front Page,Romance
The Boy Next Door,Mystery
The Boy Next Door,Thriller
Trapeze,Drama
Trapeze,Romance
The Kids Are All Right,Comedy
The Kids Are All Right,Drama
They Live,Horror
They Live,Sci-Fi
They Live,Thriller
The Great Escape,Adventure
The Great Escape,Drama
The Great Escape,History
The Great Escape,Thriller
The Great Escape,War
What the #$*! Do We (K)now!?,Comedy
What the #$*! Do We (K)now!?,Documentary
What the #$*! Do We (K)now!?,Drama
What the #$*! Do We (K)now!?,Fantasy
What the #$*! Do We (K)now!?,Mystery
What the #$*! Do We (K)now!?,Sci-Fi
The Last Exorcism Part II,Drama
The Last Exorcism Part II,Horror
The Last Exorcism Part II,Thriller
Boyhood,Drama
Scoop,Comedy
Scoop,Crime
Scoop,Mystery
The Wash,Comedy
3 Strikes,Comedy
The Cooler,Crime
The Cooler,Drama
The Cooler,Fantasy
The Cooler,Romance
The Misfits,Drama
The Misfits,Romance
The Misfits,Western
The Night Listener,Crime
The Night Listener,Mystery
The Night Listener,Thriller
The Jerky Boys,Comedy
The Jerky Boys,Crime
The Orphanage,Drama
The Orphanage,Mystery
The Orphanage,Thriller
A Haunted House 2,Comedy
A Haunted House 2,Fantasy
The Rules of Attraction,Comedy
The Rules of Attraction,Drama
The Rules of Attraction,Romance
Topaz,Drama
Topaz,Thriller
Let's Go to Prison,Comedy
Let's Go to Prison,Crime
Four Rooms,Comedy
Four Rooms,Fantasy
Secretary,Comedy
Secretary,Drama
Secretary,Romance
The Real Cancun,Documentary
Talk Radio,Drama
Waiting for Guffman,Comedy
Love Stinks,Comedy
You Kill Me,Comedy
You Kill Me,Crime
You Kill Me,Romance
You Kill Me,Thriller
Thumbsucker,Comedy
Thumbsucker,Drama
Red State,Action
Red State,Crime
Red State,Horror
Red State,Thriller
Mirrormask,Adventure
Mirrormask,Fantasy
The Barbarians,Adventure
The Barbarians,Fantasy
The Art of Getting By,Drama
The Art of Getting By,Romance
Zipper,Drama
Zipper,Thriller
Poolhall Junkies,Drama
Poolhall Junkies,Thriller
The Loss of Sexual Innocence,Drama
Holy Motors,Drama
Holy Motors,Fantasy
Joe,Drama
Shooting Fish,Comedy
Shooting Fish,Crime
Shooting Fish,Romance
Prison,Crime
Prison,Drama
Prison,Horror
Prison,Thriller
Psycho Beach Party,Comedy
Psycho Beach Party,Horror
Psycho Beach Party,Mystery
The Big Tease,Comedy
"Buen Día, Ramón",Drama
Trust,Crime
Trust,Drama
Trust,Thriller
An Everlasting Piece,Comedy
Among Giants,Comedy
Among Giants,Romance
Adore,Drama
Adore,Romance
The Velocity of Gary,Comedy
The Velocity of Gary,Drama
The Velocity of Gary,Romance
Mondays in the Sun,Comedy
Mondays in the Sun,Drama
Stake Land,Drama
Stake Land,Horror
Stake Land,Sci-Fi
The Last Time I Committed Suicide,Biography
The Last Time I Committed Suicide,Drama
Futuro Beach,Drama
Another Happy Day,Comedy
Another Happy Day,Drama
A Lonely Place to Die,Action
A Lonely Place to Die,Adventure
A Lonely Place to Die,Crime
A Lonely Place to Die,Thriller
Nothing,Comedy
Nothing,Fantasy
1776,Drama
1776,Family
1776,History
1776,Musical
Inescapable,Drama
Inescapable,Mystery
Inescapable,Romance
Inescapable,Thriller
Hell's Angels,Drama
Hell's Angels,War
The Veil,Horror
The Loved Ones,Horror
The Loved Ones,Thriller
No Vacancy,Horror
How to Fall in Love,Comedy
How to Fall in Love,Romance
The Perfect Wave,Adventure
The Perfect Wave,Biography
The Perfect Wave,Drama
The Perfect Wave,Romance
A Man for All Seasons,Biography
A Man for All Seasons,Drama
A Man for All Seasons,History
Network,Drama
Network,Romance
Gone with the Wind,Drama
Gone with the Wind,History
Gone with the Wind,Romance
Gone with the Wind,War
Desert Dancer,Biography
Desert Dancer,Drama
Major Dundee,Adventure
Major Dundee,War
Major Dundee,Western
Down for Life,Drama
Annie Get Your Gun,Biography
Annie Get Your Gun,Comedy
Annie Get Your Gun,Musical
Annie Get Your Gun,Romance
Annie Get Your Gun,Western
Four Lions,Comedy
Four Lions,Crime
Four Lions,Drama
House of Sand,Drama
Defendor,Comedy
Defendor,Crime
Defendor,Drama
The Pirate,Adventure
The Pirate,Comedy
The Pirate,Musical
The Pirate,Romance
The Good Heart,Drama
The History Boys,Comedy
The History Boys,Drama
Midnight Cowboy,Drama
The Full Monty,Comedy
The Full Monty,Drama
The Full Monty,Music
Airplane!,Comedy
Chain of Command,Action
Chain of Command,Thriller
Friday,Comedy
Friday,Drama
Menace II Society,Crime
Menace II Society,Drama
Menace II Society,Thriller
Creepshow 2,Comedy
Creepshow 2,Fantasy
Creepshow 2,Horror
Creepshow 2,Thriller
The Ballad of Cable Hogue,Comedy
The Ballad of Cable Hogue,Drama
The Ballad of Cable Hogue,Romance
The Ballad of Cable Hogue,Western
In Cold Blood,Biography
In Cold Blood,Crime
In Cold Blood,Drama
In Cold Blood,History
The Nun's Story,Drama
Harper,Action
Harper,Crime
Harper,Drama
Harper,Mystery
Harper,Thriller
Frenzy,Thriller
The Witch,Horror
The Witch,Mystery
I Got the Hook Up,Comedy
She's the One,Comedy
She's the One,Drama
She's the One,Romance
Gods and Monsters,Biography
Gods and Monsters,Drama
The Secret in Their Eyes,Drama
The Secret in Their Eyes,Mystery
The Secret in Their Eyes,Thriller
Train,Horror
Train,Thriller
Evil Dead II,Comedy
Evil Dead II,Fantasy
Evil Dead II,Horror
Evil Dead II,Thriller
Pootie Tang,Action
Pootie Tang,Adventure
Pootie Tang,Comedy
Pootie Tang,Musical
Sharknado,Horror
La otra conquista,Drama
La otra conquista,History
Trollhunter,Comedy
Trollhunter,Drama
Trollhunter,Fantasy
Trollhunter,Horror
Ira & Abby,Comedy
Ira & Abby,Romance
Winter Passing,Comedy
Winter Passing,Drama
D.E.B.S.,Action
D.E.B.S.,Comedy
D.E.B.S.,Romance
The Masked Saint,Action
The Masked Saint,Biography
The Masked Saint,Crime
The Masked Saint,Drama
The Masked Saint,Family
The Masked Saint,Fantasy
Taxman,Action
Taxman,Comedy
Taxman,Crime
Taxman,Thriller
"Batman: The Dark Knight Returns, Part 2",Action
"Batman: The Dark Knight Returns, Part 2",Animation
"Batman: The Dark Knight Returns, Part 2",Crime
"Batman: The Dark Knight Returns, Part 2",Sci-Fi
"Batman: The Dark Knight Returns, Part 2",Thriller
In the Name of the King: The Last Job,Action
In the Name of the King: The Last Job,Adventure
In the Name of the King: The Last Job,Fantasy
In the Name of the King: The Last Job,Thriller
Wicked Blood,Action
Wicked Blood,Crime
Wicked Blood,Drama
Wicked Blood,Thriller
Lords of London,Crime
Lords of London,Mystery
Lords of London,Thriller
High Anxiety,Comedy
March of the Penguins,Documentary
Margin Call,Biography
Margin Call,Drama
Margin Call,Thriller
August,Drama
August,Romance
Choke,Comedy
Choke,Drama
Whiplash,Drama
Whiplash,Music
City of God,Crime
City of God,Drama
Human Traffic,Comedy
Human Traffic,Music
Day One,Biography
Day One,Drama
Day One,Music
The Dead Girl,Crime
The Dead Girl,Drama
The Dead Girl,Mystery
The Hunt,Drama
A Christmas Story,Comedy
A Christmas Story,Family
Bella,Drama
Bella,Romance
Class of 1984,Action
Class of 1984,Crime
Class of 1984,Drama
Class of 1984,Thriller
Dreaming of Joseph Lees,Drama
Dreaming of Joseph Lees,Romance
The Class,Drama
Rosemary's Baby,Drama
Rosemary's Baby,Horror
The Man Who Shot Liberty Valance,Drama
The Man Who Shot Liberty Valance,Western
Adam,Drama
Adam,Romance
Maria Full of Grace,Crime
Maria Full of Grace,Drama
Beginners,Comedy
Beginners,Drama
Beginners,Romance
Feast,Action
Feast,Comedy
Feast,Horror
Feast,Thriller
Animal House,Comedy
Goldfinger,Action
Goldfinger,Adventure
Goldfinger,Thriller
Antiviral,Horror
Antiviral,Sci-Fi
Antiviral,Thriller
It's a Wonderful Life,Drama
It's a Wonderful Life,Family
It's a Wonderful Life,Fantasy
It's a Wonderful Life,Romance
Trainspotting,Drama
The Original Kings of Comedy,Comedy
The Original Kings of Comedy,Documentary
Paranormal Activity 2,Horror
Waking Ned Devine,Comedy
Bowling for Columbine,Crime
Bowling for Columbine,Documentary
Bowling for Columbine,Drama
Coming Home,Drama
A Nightmare on Elm Street 2: Freddy's Revenge,Fantasy
A Nightmare on Elm Street 2: Freddy's Revenge,Horror
A Room with a View,Drama
A Room with a View,Romance
The Purge,Horror
The Purge,Sci-Fi
The Purge,Thriller
Sinister,Horror
Sinister,Mystery
Martin Lawrence Live: Runteldat,Biography
Martin Lawrence Live: Runteldat,Comedy
Martin Lawrence Live: Runteldat,Documentary
Cat on a Hot Tin Roof,Drama
Cat on a Hot Tin Roof,Romance
Beneath the Planet of the Apes,Action
Beneath the Planet of the Apes,Adventure
Beneath the Planet of the Apes,Sci-Fi
Air Bud,Comedy
Air Bud,Drama
Air Bud,Family
Air Bud,Sport
Pokémon 3: The Movie,Action
Pokémon 3: The Movie,Adventure
Pokémon 3: The Movie,Animation
Pokémon 3: The Movie,Family
Pokémon 3: The Movie,Fantasy
Pokémon 3: The Movie,Sci-Fi
Jason Lives: Friday the 13th Part VI,Horror
Jason Lives: Friday the 13th Part VI,Thriller
The Bridge on the River Kwai,Adventure
The Bridge on the River Kwai,Drama
The Bridge on the River Kwai,War
Spaced Invaders,Adventure
Spaced Invaders,Comedy
Spaced Invaders,Sci-Fi
Family Plot,Comedy
Family Plot,Thriller
The Apartment,Comedy
The Apartment,Drama
The Apartment,Romance
Jason Goes to Hell: The Final Friday,Fantasy
Jason Goes to Hell: The Final Friday,Horror
Jason Goes to Hell: The Final Friday,Thriller
Torn Curtain,Thriller
Dave Chappelle's Block Party,Comedy
Dave Chappelle's Block Party,Documentary
Dave Chappelle's Block Party,Music
Slow West,Western
Krush Groove,Comedy
Krush Groove,Drama
Krush Groove,Music
Next Day Air,Action
Next Day Air,Comedy
Next Day Air,Crime
Elmer Gantry,Drama
Judgment at Nuremberg,Drama
Judgment at Nuremberg,War
Trippin',Comedy
Red River,Action
Red River,Adventure
Red River,Romance
Red River,Western
Phat Girlz,Comedy
Before Midnight,Drama
Before Midnight,Romance
Teen Wolf Too,Comedy
Teen Wolf Too,Fantasy
Phantasm II,Action
Phantasm II,Fantasy
Phantasm II,Horror
Phantasm II,Sci-Fi
Phantasm II,Thriller
Woman Thou Art Loosed,Drama
Real Women Have Curves,Comedy
Real Women Have Curves,Drama
Water,Drama
Water,Romance
East Is East,Comedy
East Is East,Drama
Whipped,Comedy
Whipped,Romance
Kama Sutra: A Tale of Love,Crime
Kama Sutra: A Tale of Love,Drama
Kama Sutra: A Tale of Love,History
Kama Sutra: A Tale of Love,Romance
Please Give,Comedy
Please Give,Drama
Willy Wonka & the Chocolate Factory,Family
Willy Wonka & the Chocolate Factory,Fantasy
Willy Wonka & the Chocolate Factory,Musical
Warlock: The Armageddon,Fantasy
Warlock: The Armageddon,Horror
8 Heads in a Duffel Bag,Comedy
8 Heads in a Duffel Bag,Crime
Days of Heaven,Drama
Days of Heaven,Romance
Thirteen Conversations About One Thing,Drama
Jawbreaker,Comedy
Jawbreaker,Crime
Jawbreaker,Thriller
Basquiat,Biography
Basquiat,Drama
Frances Ha,Comedy
Frances Ha,Drama
Frances Ha,Romance
Tsotsi,Crime
Tsotsi,Drama
DysFunktional Family,Comedy
DysFunktional Family,Documentary
Tusk,Comedy
Tusk,Drama
Tusk,Horror
Oldboy,Drama
Oldboy,Mystery
Oldboy,Thriller
Letters to God,Drama
Letters to God,Family
Hobo with a Shotgun,Action
Hobo with a Shotgun,Comedy
Hobo with a Shotgun,Thriller
Compadres,Action
Compadres,Comedy
Freeway,Comedy
Freeway,Crime
Freeway,Drama
Freeway,Thriller
Fish Tank,Drama
Damsels in Distress,Comedy
Damsels in Distress,Drama
Damsels in Distress,Romance
Bachelorette,Comedy
Bachelorette,Romance
Brave New Girl,Drama
Brave New Girl,Family
Brave New Girl,Music
Tim and Eric's Billion Dollar Movie,Comedy
Summer Storm,Comedy
Summer Storm,Drama
Summer Storm,Romance
Summer Storm,Sport
Fort McCoy,Drama
Fort McCoy,History
Fort McCoy,War
Chain Letter,Horror
Chain Letter,Thriller
Just Looking,Comedy
Just Looking,Drama
The Divide,Drama
The Divide,Sci-Fi
The Divide,Thriller
The Eclipse,Drama
The Eclipse,Horror
The Eclipse,Romance
Demonic,Horror
Demonic,Thriller
My Big Fat Independent Movie,Comedy
The Deported,Comedy
Tanner Hall,Drama
They Came Together,Comedy
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,Comedy
Never Back Down 2: The Beatdown,Action
Never Back Down 2: The Beatdown,Drama
Never Back Down 2: The Beatdown,Sport
Point Blank,Crime
Point Blank,Thriller
Something Wicked,Drama
Something Wicked,Horror
Something Wicked,Mystery
Something Wicked,Thriller
AWOL-72,Thriller
Chicago Overcoat,Action
Chicago Overcoat,Adventure
Chicago Overcoat,Crime
Chicago Overcoat,Drama
Barry Munday,Comedy
Barry Munday,Drama
Barry Munday,Romance
Central Station,Drama
Pocketful of Miracles,Comedy
Pocketful of Miracles,Drama
Boynton Beach Club,Comedy
Boynton Beach Club,Romance
Freakonomics,Documentary
High Tension,Horror
Griff the Invisible,Comedy
Griff the Invisible,Drama
Griff the Invisible,Romance
Griff the Invisible,Sci-Fi
Unnatural,Action
Unnatural,Horror
Unnatural,Thriller
Hustle & Flow,Crime
Hustle & Flow,Drama
Hustle & Flow,Music
Some Like It Hot,Comedy
Some Like It Hot,Music
Some Like It Hot,Romance
Friday the 13th Part VII: The New Blood,Horror
The Wizard of Oz,Adventure
The Wizard of Oz,Family
The Wizard of Oz,Fantasy
The Wizard of Oz,Musical
Young Frankenstein,Comedy
Diary of the Dead,Horror
Lage Raho Munna Bhai,Comedy
Lage Raho Munna Bhai,Drama
Lage Raho Munna Bhai,Romance
Ulee's Gold,Drama
The Black Stallion,Adventure
The Black Stallion,Family
The Black Stallion,Sport
Journey to Saturn,Action
Journey to Saturn,Adventure
Journey to Saturn,Animation
Journey to Saturn,Comedy
Journey to Saturn,Sci-Fi
Donovan's Reef,Adventure
Donovan's Reef,Comedy
Donovan's Reef,Romance
A Guy Named Joe,Drama
A Guy Named Joe,Fantasy
A Guy Named Joe,Romance
A Guy Named Joe,War
Blazing Saddles,Comedy
Blazing Saddles,Western
Friday the 13th: The Final Chapter,Horror
Friday the 13th: The Final Chapter,Thriller
Ida,Drama
Maurice,Drama
Maurice,Romance
Beer League,Comedy
Beer League,Sport
Riding Giants,Documentary
Riding Giants,History
Riding Giants,Sport
Timecrimes,Horror
Timecrimes,Mystery
Timecrimes,Sci-Fi
Timecrimes,Thriller
Timber Falls,Horror
Timber Falls,Thriller
Singin' in the Rain,Comedy
Singin' in the Rain,Musical
Singin' in the Rain,Romance
A Haunted House,Comedy
A Haunted House,Fantasy
2016: Obama's America,Documentary
That Thing You Do!,Comedy
That Thing You Do!,Drama
That Thing You Do!,Music
Halloween III: Season of the Witch,Horror
Halloween III: Season of the Witch,Mystery
Halloween III: Season of the Witch,Sci-Fi
Escape from the Planet of the Apes,Action
